workspace_path,file_name,vendor_id,vendor,period_hint,parser_family,processing_role,authoritative,expected_status,manifest_notes,sha256,report_id,report_status,validation_status,posting_id,posting_status,output_customer,output_studio,output_amount,output_currency,output_memo,output_invoice_date,output_due_date,output_vertical,comparison_status,match_score,matched_airtable_row,matched_customer,matched_studio,matched_amount,matched_memo,matched_invoice_date,matched_due_date,matched_vertical,amount_diff,candidate_count,weak_amount_only_row,weak_amount_only_customer,weak_amount_only_studio,weak_amount_only_memo,closest_amount,closest_amount_diff,closest_customer,closest_studio,closest_memo,notes
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_20,ready,AERONA LLC,Neptune Media LLC:MYLF,3499.47,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18006,AERONA LLC,Neptune Media LLC:MYLF,3499.47,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18006,AERONA LLC,Neptune Media LLC:MYLF,VOD April 2026,3499.47,0.000000,AERONA LLC,Neptune Media LLC:MYLF,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_21,ready,AERONA LLC,NVG Mobile Group LLC:Net Video Girls,2383.7,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18007,AERONA LLC,NVG Mobile Group LLC:Net Video Girls,2383.7,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18007,AERONA LLC,NVG Mobile Group LLC:Net Video Girls,VOD April 2026,2383.7,0.000000,AERONA LLC,NVG Mobile Group LLC:Net Video Girls,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_22,ready,AERONA LLC,BLT Innovations LLC:NSFW Films,431.64,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18008,AERONA LLC,BLT Innovations LLC:NSFW Films,431.64,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18008,AERONA LLC,BLT Innovations LLC:NSFW Films,VOD April 2026,431.64,0.000000,AERONA LLC,BLT Innovations LLC:NSFW Films,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_23,ready,AERONA LLC,NF Media Inc:Nubile Films,4724.68,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18009,AERONA LLC,NF Media Inc:Nubile Films,4724.68,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18009,AERONA LLC,NF Media Inc:Nubile Films,VOD April 2026,4724.68,0.000000,AERONA LLC,NF Media Inc:Nubile Films,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_24,ready,AERONA LLC,XFC Inc:Nubiles,8431.45,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18010,AERONA LLC,XFC Inc:Nubiles,8431.45,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18010,AERONA LLC,XFC Inc:Nubiles,VOD April 2026,8431.45,0.000000,AERONA LLC,XFC Inc:Nubiles,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_25,ready,AERONA LLC,413 Inc:Porn Fidelity,48.26,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18011,AERONA LLC,413 Inc:Porn Fidelity,48.26,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,37,18011,AERONA LLC,413 Inc:Porn Fidelity,VOD April 2026,48.26,0.000000,AERONA LLC,413 Inc:Porn Fidelity,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_26,ready,AERONA LLC,NuVision Media LLC:Pornstar Platinum,698.15,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18012,AERONA LLC,NuVision Media LLC:Pornstar Platinum,698.15,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18012,AERONA LLC,NuVision Media LLC:Pornstar Platinum,VOD April 2026,698.15,0.000000,AERONA LLC,NuVision Media LLC:Pornstar Platinum,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_27,ready,AERONA LLC,Orca Flow Studios Inc.:Property Sex,753.38,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18014,AERONA LLC,Orca Flow Studios Inc.:Property Sex,753.38,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18014,AERONA LLC,Orca Flow Studios Inc.:Property Sex,VOD April 2026,753.38,0.000000,AERONA LLC,Orca Flow Studios Inc.:Property Sex,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_28,ready,AERONA LLC,Spizoo LLC:Raw Attack,702.81,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18015,AERONA LLC,Spizoo LLC:Raw Attack,702.81,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18015,AERONA LLC,Spizoo LLC:Raw Attack,VOD April 2026,702.81,0.000000,AERONA LLC,Spizoo LLC:Raw Attack,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_29,ready,AERONA LLC,SARJ LLC,4549.28,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18016,AERONA LLC,SARJ LLC,4549.28,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18016,AERONA LLC,SARJ LLC,VOD April 2026,4549.28,0.000000,AERONA LLC,SARJ LLC,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_30,ready,AERONA LLC,Immoral Productions LLC,31.5,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18017,AERONA LLC,Immoral Productions LLC,31.5,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18017,AERONA LLC,Immoral Productions LLC,VOD April 2026,31.5,0.000000,AERONA LLC,Immoral Productions LLC,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_31,ready,AERONA LLC,NuVision Media LLC:TransErotica,219.64,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,exact_row_match,120,18013,AERONA LLC,NuVision Media LLC:TransErotica,219.64,VOD April 2026,2026-04-30,2026-06-30,VOD,0.000000,36,18013,AERONA LLC,NuVision Media LLC:TransErotica,VOD April 2026,219.64,0.000000,AERONA LLC,NuVision Media LLC:TransErotica,VOD April 2026,"Parser row matches Airtable row by amount, customer, studio, vertical, and period."
Accounting Project\Sample Reports\AERONA LLC _ ADE - VOD - Downloaded\April 2026\aecash_item_report.xlsx,aecash_item_report.xlsx,aerona,AERONA LLC,April 2026,xlsx_aerona_rollup,primary_source,yes,reviewed,Accounting source. Includes Unlimited revenue omitted from the four raw platform files.,03727cc30148bf4063f95e7aebdd4559e0d5bf88ce9e08797b999764550afa3a,aerona_april_2026_aecash_item_report_03727cc3,ready,warning,aerona_april_2026_aecash_item_report_03727cc3_posting_32,review,AERONA LLC,SMM Inc.:True X,1667.74,USD,VOD April 2026 - TX,2026-04-30,2026-06-30,VOD,review_not_exportable,70,18020,AERONA LLC,SMM Inc.:True X,1628.75,VOD April 2026 - TX,2026-04-30,2026-06-30,VOD,-38.990000,36,8868,KNPB Media BV (DVDErotik),Paper Street Media LLC,VOD January 2023,1669.62,1.880000,AERONA LLC,SMM Inc.:True X,VOD April 2025 - TX,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\All Media Group (AMG) - Licensing - Emailed\April 2026\NMG_Payout Report 05062026.xlsx,NMG_Payout Report 05062026.xlsx,amg,All Media Group (AMG),April 2026,xlsx_amg_mixed,primary_source,yes,review_required,Yellow flat fee rows are manual and must not be included in automated revenue share postings.,0d42d4ac0d3d084d5cb4b79e8b544603089b3356ec8bf51435979c1527dc092b,amg_april_2026_nmg_payout_report_05062026_0d42d4ac,review,warning,amg_april_2026_nmg_payout_report_05062026_0d42d4ac_posting,review,All Media Group (AMG),,4219.55,USD,AMG payout April 2026,2026-04-30,2026-06-30,Licensing,review_not_exportable,,,,,,,,,,,0,,,,,4047.5,-172.050000,All Media Group (AMG),Paper Street Media LLC,France - Various titles May 2020 - October 2020,Parser routed this report/posting to review; it should not export until approved.
Accounting Project\Sample Reports\AV Entertainment-Optical Extreme - VOD - Emailed\April 2026\2026-04_NMG.xlsx,2026-04_NMG.xlsx,av_entertainment,AV Entertainment/Optical Xtreme,April 2026,xlsx_av_royalty_header,primary_source,yes,reviewed,,1fe932291b0a38abfe8f6985804a64c06d5259fb963143c2bb846688e769bff4,av_entertainment_april_2026_2026_04_nmg_1fe93229,ready,passed,av_entertainment_april_2026_2026_04_nmg_1fe93229_posting_1,ready,AV Entertainment/Optical Xtreme,AMA Multimedia LLC,286.69,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,weak_amount_only_match,,,,,,,,,,,0,2775,WMM Holdings LLC (AEBN),Charged Media LLC:Bareback Network,VOD March 2021,284.5,-2.190000,AV Entertainment/Optical Xtreme,AMA Multimedia LLC,VOD February 2026,"Same amount exists somewhere in Airtable, but customer/period context is not strong enough to treat it as a match."
Accounting Project\Sample Reports\AV Entertainment-Optical Extreme - VOD - Emailed\April 2026\2026-04_NMG.xlsx,2026-04_NMG.xlsx,av_entertainment,AV Entertainment/Optical Xtreme,April 2026,xlsx_av_royalty_header,primary_source,yes,reviewed,,1fe932291b0a38abfe8f6985804a64c06d5259fb963143c2bb846688e769bff4,av_entertainment_april_2026_2026_04_nmg_1fe93229,ready,passed,av_entertainment_april_2026_2026_04_nmg_1fe93229_posting_2,ready,AV Entertainment/Optical Xtreme,BLT Innovations LLC:NSFW Films,3.24,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,weak_amount_only_match,105,13858,AV Entertainment/Optical Xtreme,BLT Innovations LLC:NSFW Films,3.23,VOD November 2024,2024-11-30,2025-01-31,VOD,-0.010000,9,13858,AV Entertainment/Optical Xtreme,BLT Innovations LLC:NSFW Films,VOD November 2024,3.24,0.000000,AV Entertainment/Optical Xtreme,SCTR Services LLC,VOD August 2021 - BG2,Closest Airtable candidate is weak; likely missing or mapping/memo differs.
Accounting Project\Sample Reports\AV Entertainment-Optical Extreme - VOD - Emailed\April 2026\2026-04_NMG.xlsx,2026-04_NMG.xlsx,av_entertainment,AV Entertainment/Optical Xtreme,April 2026,xlsx_av_royalty_header,primary_source,yes,reviewed,,1fe932291b0a38abfe8f6985804a64c06d5259fb963143c2bb846688e769bff4,av_entertainment_april_2026_2026_04_nmg_1fe93229,ready,passed,av_entertainment_april_2026_2026_04_nmg_1fe93229_posting_3,ready,AV Entertainment/Optical Xtreme,EENT Inc.,48.49,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,missing_in_airtable,,,,,,,,,,,0,,,,,48.3,-0.190000,AV Entertainment/Optical Xtreme,Orca Flow Studios Inc.:Property Sex,VOD May 2022,"No Airtable row found with enough customer, period, amount, studio, or vertical evidence."
Accounting Project\Sample Reports\AV Entertainment-Optical Extreme - VOD - Emailed\April 2026\2026-04_NMG.xlsx,2026-04_NMG.xlsx,av_entertainment,AV Entertainment/Optical Xtreme,April 2026,xlsx_av_royalty_header,primary_source,yes,reviewed,,1fe932291b0a38abfe8f6985804a64c06d5259fb963143c2bb846688e769bff4,av_entertainment_april_2026_2026_04_nmg_1fe93229,ready,passed,av_entertainment_april_2026_2026_04_nmg_1fe93229_posting_4,ready,AV Entertainment/Optical Xtreme,EFC GmbH:Lustery,6.48,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,weak_amount_only_match,90,17788,AV Entertainment/Optical Xtreme,SMM Inc.,6.47,VOD March 2026 - TX2,2026-03-31,2026-05-31,VOD,-0.010000,7,17788,AV Entertainment/Optical Xtreme,SMM Inc.,VOD March 2026 - TX2,6.48,0.000000,AV Entertainment/Optical Xtreme,Oktogon Media Inc.:Love Her Feet,VOD November 2021,Closest Airtable candidate is weak; likely missing or mapping/memo differs.
Accounting Project\Sample Reports\AV Entertainment-Optical Extreme - VOD - Emailed\April 2026\2026-04_NMG.xlsx,2026-04_NMG.xlsx,av_entertainment,AV Entertainment/Optical Xtreme,April 2026,xlsx_av_royalty_header,primary_source,yes,reviewed,,1fe932291b0a38abfe8f6985804a64c06d5259fb963143c2bb846688e769bff4,av_entertainment_april_2026_2026_04_nmg_1fe93229,ready,passed,av_entertainment_april_2026_2026_04_nmg_1fe93229_posting_5,ready,AV Entertainment/Optical Xtreme,Emeraude Media LLC:Emerald Triangle Girls,1.58,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,weak_amount_only_match,85,39,AV Entertainment/Optical Xtreme,Immoral Productions LLC,1.58,VOD July 2020,2020-07-28,2020-09-28,VOD,0.000000,18,39,AV Entertainment/Optical Xtreme,Immoral Productions LLC,VOD July 2020,1.58,0.000000,AV Entertainment/Optical Xtreme,Immoral Productions LLC,VOD July 2020,Closest Airtable candidate is weak; likely missing or mapping/memo differs.
Accounting Project\Sample Reports\AV Entertainment-Optical Extreme - VOD - Emailed\April 2026\2026-04_NMG.xlsx,2026-04_NMG.xlsx,av_entertainment,AV Entertainment/Optical Xtreme,April 2026,xlsx_av_royalty_header,primary_source,yes,reviewed,,1fe932291b0a38abfe8f6985804a64c06d5259fb963143c2bb846688e769bff4,av_entertainment_april_2026_2026_04_nmg_1fe93229,ready,passed,av_entertainment_april_2026_2026_04_nmg_1fe93229_posting_6,ready,AV Entertainment/Optical Xtreme,Eyecash Inc.:Filthy Kings,13.48,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,weak_amount_only_match,90,3008,AV Entertainment/Optical Xtreme,Spizoo LLC:Raw Attack,13.48,VOD April 2021,2021-04-28,2021-06-28,VOD,0.000000,2,3008,AV Entertainment/Optical Xtreme,Spizoo LLC:Raw Attack,VOD April 2021,13.48,0.000000,AV Entertainment/Optical Xtreme,Spizoo LLC:Raw Attack,VOD April 2021,Closest Airtable candidate is weak; likely missing or mapping/memo differs.
Accounting Project\Sample Reports\AV Entertainment-Optical Extreme - VOD - Emailed\April 2026\2026-04_NMG.xlsx,2026-04_NMG.xlsx,av_entertainment,AV Entertainment/Optical Xtreme,April 2026,xlsx_av_royalty_header,primary_source,yes,reviewed,,1fe932291b0a38abfe8f6985804a64c06d5259fb963143c2bb846688e769bff4,av_entertainment_april_2026_2026_04_nmg_1fe93229,ready,passed,av_entertainment_april_2026_2026_04_nmg_1fe93229_posting_7,ready,AV Entertainment/Optical Xtreme,Little Widge Inc.:Deep Lush,32.03,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,weak_amount_only_match,,,,,,,,,,,0,12785,KNPB Media BV (DVDErotik),NAMGA Member LLC:BAEB,VOD July 2024 - BAE,32.07,0.040000,AV Entertainment/Optical Xtreme,SARJ LLC,VOD February 2023,"Same amount exists somewhere in Airtable, but customer/period context is not strong enough to treat it as a match."
Accounting Project\Sample Reports\AV Entertainment-Optical Extreme - VOD - Emailed\April 2026\2026-04_NMG.xlsx,2026-04_NMG.xlsx,av_entertainment,AV Entertainment/Optical Xtreme,April 2026,xlsx_av_royalty_header,primary_source,yes,reviewed,,1fe932291b0a38abfe8f6985804a64c06d5259fb963143c2bb846688e769bff4,av_entertainment_april_2026_2026_04_nmg_1fe93229,ready,passed,av_entertainment_april_2026_2026_04_nmg_1fe93229_posting_8,ready,AV Entertainment/Optical Xtreme,NAMGA Member LLC:BAEB,1.1,USD,VOD April 2026,2026-04-30,2026-06-30,VOD,weak_amount_only_match,90,15316,AV Entertainment/Optical Xtreme,Charged Media LLC,1.1,VOD April 2025,2025-04-30,2025-06-30,VOD,0.000000,3,15316,AV Entertainment/Optical Xtreme,Charged Media LLC,VOD April 2025,1.1,0.000000,AV Entertainment/Optical Xtreme,Charged Media LLC,VOD April 2025,Closest Airtable candidate is weak; likely missing or mapping/memo differs.
